Name mit Ort,Name ohne Ort,Ort,GKZ,Globale ID,MVTT X,MVTT Y,WGS84 X,WGS84 Y
4817,Wolfratshausen. Bgm.-Schwaiger,Buergemeister-Schwaiger-Str.,Wolfratshausen,9173147,,4456613,851610,47.91222965,11.41814188
4817,Wolfratshausen. Johannisgasse,Johannisgasse,Wolfratshausen,9173147,,4456613,851610,47.91222965,11.41814188
4818,Ammerland,Ammerland,Ammerland,9173137,de:09173:4818,4450303,852619,47.90269734,11.33385109
4819,Holzhausen(Amb). Brunnenstr.20,Brunnenstrasse 20,Holzhausen a.Starnb.,9173137,de:09173:4819,4451773,855005,47.8813519,11.35377801
4820,Holzhausen (b.Ambach),Holzhausen,Holzhausen a.Starnb.,9173137,de:09173:4820,4451456,855218,47.87941244,11.34956407
4821,Attenkam,Attenkam,Attenkam,9173137,de:09173:4821,4452446,855380,47.87802968,11.36281653
4822,Wolfratshausen. Grubigsteinstr.,Grubigsteinstrasse,Wolfratshausen,9173147,de:09173:4822,4457974,852210,47.90692438,11.43640639
4823,Pischetsried. Badeplatz,Badeplatz,Pischetsried,9173137,de:09173:4823,4450631,860763,47.82948217,11.3391686
4824,Wolfratshausen. Zugspitzstr.,Zugspitzstrasse,Wolfratshausen,9173147,de:09173:4824,4457289,852035,47.90845292,11.4272268
4825,Sankt Heinrich,Sankt Heinrich,Sankt Heinrich,9173137,de:09173:4825,4450466,861324,47.82442426,11.33702916
4826,Ambach,Ambach,Ambach (Kr ToeL),9173137,de:09173:4826,4450325,856116,47.87125001,11.33454792
4827,Ambach Sued,Sued,Ambach (Kr ToeL),9173137,de:09173:4827,4450830,857672,47.85729549,11.34147492
4828,Seeheim. Abzw.,Seeheim. Abzw.,Seeheim (Muensing),9173137,de:09173:4828,4450979,855233,47.87924128,11.34318912
4829,Ambach. Badeplatz,Badeplatz,Ambach (Kr ToeL),9173137,de:09173:4829,4450753,858390,47.85083247,11.34052781
4830,Dorfen (b.Wolfratshausen),Dorfen (b.Wolfratshausen),Dorfen(b Wolfratsh.),9173130,de:09173:4830,4456471,850310,47.92391122,11.41611097
4831,Wolfratshausen. Gebhardtstrasse,Gebhardtstrasse,Wolfratshausen,9173147,de:09173:4831,4457381,851487,47.91338736,11.42840317
4832,Weidach,Weidach,Weidach (Wolfratsh.),9173147,de:09173:4832,4456881,850445,47.92272487,11.42161025
4833,Wolfratshausen. Holunderstr.,Holunderstrasse,Wolfratshausen,9173147,de:09173:4833,4458390,851860,47.91009918,11.44193683
4834,Wolfratshausen. Messnergassl,Messnergassl,Wolfratshausen,9173147,de:09173:4834,4457923,851413,47.91408868,11.4356464
4834,Wolfratshausen. Messnergassl,Messnergassl,Wolfratshausen,9173147,de:09173:4834,4457923,851413,47.91408868,11.4356464
4836,Wolfratshausen. Waldeckstrasse,Waldeckstrasse,Wolfratshausen,9173147,de:09173:4836,4458391,851487,47.91345374,11.44191418
4837,Wolfratshausen. Enzianstrasse,Enzianstrasse,Wolfratshausen,9173147,de:09173:4837,4458168,852427,47.90498553,11.43902232
4838,Puppling,Puppling,Puppling,9173120,de:09173:4838,4458965,850978,47.91806835,11.44954424
4839,Wolfratshausen. Margeritenstr.,Margeritenstrasse,Wolfratshausen,9173147,de:09173:4839,4457735,852220,47.90681873,11.43321061
4840,Riedhof,Riedhof,Riedhof (Egling),9173120,de:09173:4840,4460233,850635,47.92123302,11.46647649
4841,Neufahrn (b.Wolfratsh.),Neufahrn (b.Wolfratsh.),Neufahrn (Wolfratsh),9173120,de:09173:4841,4461353,851326,47.91508718,11.48152337
4842,Ergertshausen/Neufahrn. Abzw.,Ergertshausen/Neufahrn. Abzw.,Ergertshausen/Kr ToeL,9173120,de:09173:4842,4461119,850619,47.92143131,11.47832914
4843,Dettenhausen. Abzw.,Dettenhausen. Abzw.,Dettenhausen (Bay),9173120,de:09173:4843,4462649,849141,47.93481453,11.49867138
4844,Egling. Mitte,Mitte,Egling (b Wolfratsh),9173120,de:09173:4844,4463304,850445,47.92312508,11.50754839
4845,Egling. Muenchner Strasse,Muenchner Strasse,Egling (b Wolfratsh),9173120,de:09173:4845,4463095,850070,47.92648557,11.50471983
4845,Egling. Rathausstr.,Rathausstrasse,Egling (b Wolfratsh),9173120,de:09173:4845,4463095,850070,47.92648557,11.50471983
4846,Oehnboeck. Saegewerk,Saegewerk,Oehnboeck,9173120,de:09173:4846,4464452,850124,47.92607671,11.52288202
4848,Oehnboeck. Abzw.Thanning,Abzw.Thanning,Oehnboeck,9173120,de:09173:4848,4465177,850101,47.9263234,11.53258116
4850,Attenham,Attenham,Attenham (Obb),9173120,de:09173:4850,4466909,849407,47.93265669,11.55570332
4852,Endlhausen,Endlhausen,Endlhausen,9173120,de:09173:4852,4468434,848192,47.94366073,11.57602239
4854,Weipertshausen,Weipertshausen,Weipertshausen,9173137,de:09173:4854,4451960,850314,47.92355284,11.35575523
4855,Schwaig. Abzw.,Schwaig. Abzw.,Schwaig (Eurasburg),9173123,de:09173:4855,4454871,864957,47.79207566,11.39623293
4856,Deining. Gh.zur Post,Gh.zur Post,Deining (Egling),9173120,de:09173:4856,4462633,847035,47.95375352,11.49827423
4858,Deining. Bergstrasse,Bergstrasse,Deining (Egling),9173120,de:09173:4858,4462551,847375,47.950691,11.49720605
4860,Hornstein,Hornstein,Hornstein (Egling),9173120,de:09173:4860,4460952,847335,47.95095515,11.47579669
4862,Sachsenhausen,Sachsenhausen,Sachsenhausen/Egling,9173120,de:09173:4862,4460699,848886,47.93699108,11.47255153
4864,Ergertshausen,Ergertshausen,Ergertshausen/Kr ToeL,9173120,de:09173:4864,4461037,849758,47.92916957,11.47715409
4866,Aufhofen,Aufhofen,Aufhofen (Obb),9173120,de:09173:4866,4464830,848933,47.93680869,11.52784255
4867,Dettenhausen,Dettenhausen,Dettenhausen (Bay),9173120,de:09173:4867,4463236,848767,47.93821202,11.50649518
4870,Staltach,Staltach,Staltach,9190132,,,,,
4871,Wolfratshausen. Stobaeusstrasse,Stobaeusstrasse,Wolfratshausen,9173147,de:09173:4871,4458234,851997,47.90885695,11.43986339
4872,Wolfratshausen. Bahnhofstrasse,Bahnhofstrasse,Wolfratshausen,9173147,de:09173:4872,4456945,851292,47.91511189,11.42255122
4873,Wolfratshausen. Koenigsdorfer S.,Koenigsdorfer Str.,Wolfratshausen,9173147,de:09173:4873,4457013,851876,47.9098644,11.42351918
4874,Wolfratshausen. Faulhaberstr.,Faulhaberstrasse,Wolfratshausen,9173147,de:09173:4874,4458260,853185,47.89817461,11.44032622
4876,Wolfratshausen. Auenstrasse,Auenstrasse,Wolfratshausen,9173147,de:09173:4876,4457620,851453,47.91370898,11.43159698
4880,Benediktbeuern,Benediktbeuern,Benediktbeuern,9173113,de:09173:4880,4455326,874124,47.70966419,11.40324763
4884,Thanning,Thanning,Thanning,9173120,de:09173:4884,4465377,850601,47.92183754,11.53529754
4885,Harmating. Gasthof,Gasthof,Harmating,9173120,de:09173:4885,4465872,854493,47.88686165,11.54222876
4886,Feldkirchen (WOR). Abzw.Moosh.,Abzw. Moosham,Feldkirchen (Egling),9173120,de:09173:4886,4466093,852135,47.90807994,11.54499815
4887,Moosham. Eglinger Str.,Eglinger Strasse,Moosham (Egling),9173120,de:09173:4887,4465563,852466,47.90507485,11.53793529
4888,Schallkofen,Schallkofen,Schalkofen,9173120,de:09173:4888,4465733,853404,47.89664811,11.54028368
4888,Schalkofen,Schalkofen,Schalkofen,9173120,de:09173:4888,4465733,853404,47.89664811,11.54028368
4889,Moosham. Feldkirchener Str.,Feldkirchener Strasse,Moosham (Egling),9173120,de:09173:4889,4465652,852135,47.90805645,11.5390993
4890,Siegertshofen,Siegertshofen,Siegertshofen/Egling,9173120,de:09173:4890,4464448,854375,47.8878455,11.52317931
4891,Reichertshausen,Reichertshausen,Reichertshausen/ToeL,9173120,de:09173:4891,4467036,853278,47.89784963,11.55769927
4892,Ascholding. Kirche,Kirche,Ascholding,9173118,de:09173:4892,4462971,854378,47.88773492,11.50343089
4893,Dietramszell.Wolfratshauser S.,Wolfratshauser Strasse,Dietramszell,9173118,de:09173:4893,4469035,857990,47.85557182,11.58477114
4894,Weihermuehle,Weihermuehle,Weihermuehle (Egling),9173120,de:09173:4894,4464601,855007,47.8821701,11.52527692
4895,Foeggenbeuern,Foeggenbeuern,Foeggenbeuern,9173118,de:09173:4895,4467369,855917,47.87413285,11.56235234
4896,Emmerkofen,Emmerkofen,Emmerkofen,9173118,de:09173:4896,4465851,856165,47.87182344,11.54208032
4897,Humbach. Abzw.Peretshofen,Abzw.Peretshofen,Humbach (Obb),9173118,de:09173:4897,4465875,856882,47.86537638,11.54245781
4898,Humbach,Humbach,Humbach (Obb),9173118,de:09173:4898,4465859,856811,47.86601407,11.54223835
4900,Thankirchen. Abzw.,Thankirchen. Abzw.,Thankirchen,9173118,de:09173:4900,4467923,857686,47.85825124,11.56988932
4901,Manhartshofen. Abzw.,Manhartshofen. Abzw.,Manhartshofen,9173118,de:09173:4901,4467001,857610,47.858888,11.55756256
4902,Dietramszell. Schoenegg,Schoenegg,Dietramszell,9173118,de:09173:4902,4469317,858091,47.85467702,11.58854658
4903,Peretshofen,Peretshofen,Peretshofen (Kr ToeL),9173118,de:09173:4903,4464880,857908,47.85609537,11.52924299
4904,Dietramszell. Raiffeisenstrasse,Raiffeisenstrasse,Dietramszell,9173118,de:09173:4904,4469624,858273,47.85305479,11.59266165
4905,Dietramszell. Schule,Schule,Dietramszell,9173118,de:09173:4905,4469752,858823,47.84811436,11.5944105
4906,Dietramszell. Kloster,Kloster,Dietramszell,9173118,de:09173:4906,4469839,858646,47.84971032,11.59556053
4907,Berg,Berg,Berg b Dietramszell,9173118,de:09173:4907,4469863,852180,47.9078637,11.59542941
4908,Frasshausen,Frasshausen,Frasshausen,9173118,de:09173:4908,4468770,851263,47.91605835,11.58074282
4909,Baiernrain,Baiernrain,Baiernrain,9173118,de:09173:4909,4470815,853001,47.90052411,11.60821912
4911,Linden,Linden,Linden b Dietramsz.,9173118,de:09173:4911,4469273,854359,47.88823882,11.58769289
4912,Wiesen. Bibisee,Bibisee,Wiesen (Koenigsdorf),9173134,de:09173:4912,4460809,859897,47.83797177,11.47502419
4914,Wiesen. Ort,Ort,Wiesen (Koenigsdorf),9173134,de:09173:4914,4461093,860675,47.83099212,11.47888782
4915,Osterhofen. Feuerwehrhaus,Feuerwehrhaus,Osterhofen/Koenigsdf.,9173134,de:09173:4915,4461922,861991,47.81920635,11.49007586
4916,Koenigsdorf. Ortsmitte,Ortsmitte,Koenigsdorf (Obb),9173134,de:09173:4916,4461262,862260,47.81674766,11.48128687
4917,Koenigsdorf. Sportplatz,Sportplatz,Koenigsdorf (Obb),9173134,de:09173:4917,4460777,862167,47.81755465,11.4748025
4918,Aug,Aug,Aug (Obb),9173145,de:09173:4918,4464182,862351,47.81609859,11.52028384
4919,Rothmuehle,Rothmuehle,Rothmuehle/Koenigsdorf,9173134,de:09173:4919,4464045,861174,47.82667634,11.51835678
4920,Huppenberg. Abzw.,Huppenberg. Abzw.,Huppenberg (Obb),9173145,de:09173:4920,4464994,862693,47.81306753,11.53115365
4922,Lochen (b.Bad Toelz). Abzw.,Lochen. Abzw.,Lochen (Wackersberg),9173145,de:09173:4922,4465880,863314,47.80753015,11.54303215
4924,Fiecht. Abzw.,Fiecht. Abzw.,Fiecht (Wackersberg),9173145,de:09173:4924,4465725,865067,47.79175613,11.54110153
4926,Fischbach. Abzw.,Fischbach. Abzw.,Fischbach b Bad Toelz,9173145,de:09173:4926,4465570,866041,47.78298806,11.53911022
4927,Valtl. Abzw. Haunleiten,Valtl. Abzw. Haunleiten,Hoheneck b Bad Toelz,9173145,de:09173:4927,4465530,867284,47.77180683,11.53867522
4928,Hoheneck (b.Bad Toelz),Hoheneck,Hoheneck b Bad Toelz,9173145,de:09173:4928,4465613,868124,47.76425661,11.53984909
4929,Graben,Graben,Graben (Koenigsdorf),9173134,de:09173:4929,4460235,864919,47.79277125,11.46781793
4930,Hoefen,Hoefen,Hoefen (Koenigsdorf),9173134,de:09173:4930,4460021,865347,47.78890877,11.46500128
4931,Schoenrain. Wolfsgrube,Wolfsgrube,Schoenrain,9173134,de:09173:4931,4459636,865790,47.78490061,11.45990457
4932,Schwaighofen,Schwaighofen,Schwaighofen (KrToeL),9173134,de:09173:4932,4460095,866232,47.78095409,11.46607026
4933,Schoenrain. Feuerwehrhaus,Feuerwehrhaus,Schoenrain,9173134,de:09173:4933,4459466,866179,47.78139145,11.45767239
4934,Unterbuchen,Unterbuchen,Unterbuchen (Obb),9173111,de:09173:4934,4461769,866745,47.77644201,11.48845218
4935,Reindlschmiede,Reindlschmiede,Bad Heilbrunn (Obb),9173111,de:09173:4935,4457997,869063,47.75535999,11.43835003
4936,Spiegel,Spiegel,Spiegel (Obb),9173145,de:09173:4936,4462781,867308,47.77143792,11.50200277
4937,Brandl. Abzw.,Abzw.Brandl,Brandl (Kr ToeL),9173134,de:09173:4937,4459212,866597,47.77761611,11.45432247
4938,Glaswinkl,Glaswinkl,Glaswinkl,9173145,de:09173:4938,4463461,867814,47.76692611,11.51111721
4939,Hofgut Letten,Hofgut Letten,Bad Heilbrunn (Obb),9173111,de:09173:4939,4458038,868261,47.76257547,11.43881936
4940,Schwaig (b.Bad Toelz),Schwaig (b.Bad Toelz),Schwaig (Wackersbg.),9173145,de:09173:4940,4464526,868254,47.76302847,11.52536006
4941,Bad Toelz. Schulzentrum,Schulzentrum,Bad Toelz,9173112,de:09173:4941,4467507,868262,47.76311385,11.56512386
4942,Bad Toelz. Einbach,Einbach,Bad Toelz,9173112,de:09173:4942,4465724,868395,47.76182524,11.54135113
4943,Bad Toelz. ZOB Isarkai,ZOB Isarkai,Bad Toelz,9173112,de:09173:4943,4466972,868635,47.75973198,11.55801592
4943,Bad Toelz. Zentr. Omnibusbhf.,Zentr. Omnibusbhf. (ZOB),Bad Toelz,9173112,de:09173:4943,4466972,868635,47.75973198,11.55801592
4944,Bad Toelz. Max-Hoefler-Platz,Max-Hoefler-Platz,Bad Toelz,9173112,de:09173:4944,4466559,868707,47.75906312,11.55251286
4946,Bad Toelz. Amortplatz,Amortplatz,Bad Toelz,9173112,de:09173:4946,4466855,868659,47.75951012,11.5564572
4948,Bad Toelz. Hauptpost,Hauptpost,Bad Toelz,9173112,de:09173:4948,4467262,868425,47.76163547,11.56186812
4949,Bad Heilbrunn. Kirche,Kirche,Bad Heilbrunn (Obb),9173111,de:09173:4949,4459165,870172,47.74546122,11.45403151
4950,Bad Toelz. Bahnhof,Bahnhof,Bad Toelz,9173112,de:09173:4950,4468136,868494,47.76105875,11.57353107
4951,Bad Heilbrunn. Birkenallee,Birkenallee,Bad Heilbrunn (Obb),9173111,de:09173:4951,4459651,870186,47.74536592,11.46051323
4952,Lochen (b.Dietramszell),Lochen (b.Dietramszell),Lochen (Dietramsz.),9173118,de:09173:4952,4470011,854604,47.88607036,11.59757778
4954,Steingau,Steingau,Steingau,9173118,de:09173:4954,4472742,852931,47.90123855,11.63398693
4955,Bad Heilbrunn. Altenheim,Altenheim,Oberenzenau,9173111,de:09173:4955,4459020,870652,47.7411351,11.4521433
4956,Oberegling,Oberegling,Oberegling,9173120,de:09173:4956,4463610,851791,47.91103745,11.51175639
4957,Langau,Langau,Langau (Kr ToeL),9173111,de:09173:4957,4457708,870641,47.74114929,11.43464927
4958,Strobl. Anwesen,Strobl. Anwesen,Tattenkofen,9173118,de:09173:4958,4463694,856453,47.86911487,11.51327256
4959,Bad Toelz. Stadtwerke,Stadtwerke / Lenggrieser Str.,Bad Toelz,9173112,de:09173:4959,4467114,868978,47.75665442,11.5599359
4960,Tattenkofen,Tattenkofen,Tattenkofen,9173118,de:09173:4960,4463936,857237,47.86207764,11.51657262
4961,Kochel,Kochel,Kochel am See,9173133,de:09173:4961,4452820,879597,47.66026428,11.37044747
4962,Einoed,Einoed,Einoed (Dietramszell),9173118,de:09173:4962,4464338,858925,47.8469191,11.52208436
4964,Bairawies. Abzw.,Bairawies. Abzw.,Bairawies,9173118,de:09173:4964,4464970,860237,47.83515438,11.53063439
4965,Bad Toelz. An der Osterleite,An der Osterleite,Bad Toelz,9173112,de:09173:4965,4467599,868519,47.76080711,11.56637022
4966,Unterleiten. Landhaus Klein,Landhaus Klein,Unterleiten/Dietrams,9173118,de:09173:4966,4465133,861026,47.82806735,11.53287523
4968,Unterleiten. Ort,Ort,Unterleiten/Dietrams,9173118,de:09173:4968,4465802,861774,47.82137612,11.54186918
4969,Bad Toelz. Lindenhof,Lindenhof,Bad Toelz,9173112,de:09173:4969,4466310,868296,47.76274654,11.54915984
4970,Hechenberg. Abzw.,Hechenberg. Abzw.,Hechenberg (Kr ToeL),9173118,de:09173:4970,4466054,862101,47.81844859,11.54525999
4972,Unterleiten. Staubachhof,Staubachhof,Unterleiten/Dietrams,9173118,de:09173:4972,4466488,862815,47.81204994,11.55111049
4974,Rosswies,Rosswies,Rosswies,9173112,de:09173:4974,4466362,865340,47.78933449,11.54962425
4976,Rosswies. Gasthaus Walgerfranz,Gasthaus Walgerfranz,Rosswies,9173112,de:09173:4976,4466709,866205,47.78157304,11.55432159
4977,Benediktbeuern. Post,Post,Benediktbeuern,9173113,de:09173:4977,4455923,874520,47.70614379,11.41124269
4978,Bad Toelz. Friedhof,Friedhof,Bad Toelz,9173112,de:09173:4978,4466873,867387,47.770951,11.55660021
4979,Bichl. Gh. Bayrischer Loewe,Gh. Bayrischer Loewe,Bichl (b Bad Toelz),9173115,de:09173:4979,4456070,873123,47.71871781,11.41306041
4980,Bad Toelz. Café am Wald,Café am Wald,Bad Toelz,9173112,de:09173:4980,4467117,867684,47.7682924,11.55987789
4982,Bad Toelz. Jahnstrasse/Turnhalle,Jahnstrasse/Turnhalle,Bad Toelz,9173112,de:09173:4982,4467399,868062,47.76490713,11.56366823
4984,Bad Toelz. Behoerdenzentrum,Behoerdenzentrum,Bad Toelz,9173112,de:09173:4984,4468801,868903,47.75741289,11.58243051
4985,Nantesbuch,Nantesbuch,Nantesbuch b Penzbg.,9190141,de:09190:90126,4454868,866150,47.78134631,11.39631702
4986,Penzberg. Maxkron,Maxkron,Penzberg,9190141,de:09190:41455,4455300,867996,47.76477455,11.40227139
4987,Penzberg. Reindl,Reindl,Penzberg,9190141,de:09190:41469,4453947,868232,47.76255679,11.38424879
4988,Penzberg. Woelfl,Woelfl,Penzberg,9190141,,,,,
4989,Penzberg. Steigenberger,Steigenberger,Penzberg,9190141,,,,,
4990,Penzberg. Friedhof,Friedhof,Penzberg,9190141,,,,,
4991,Penzberg. Zentrum,Zentrum,Penzberg,9190141,de:09190:40511,4453318,869449,47.75156652,11.37598971
4992,Mittenwald. Post/Bahnhof,Post/Bahnhof,Mittenwald,9180123,de:09180:42873,4444707,904052,47.43968435,11.26552356
4993,Penzberg. Kurf.-Max-Siedlung,Kurfuerst-Max-Siedlung,Penzberg,9190141,de:09190:41475,4455332,867629,47.76807737,11.40266048
4994,Penzberg. Auf der Elz,Auf der Elz,Penzberg,9190141,,,,,
4995,Penzberg. Bahnhof,Bahnhof,Penzberg,9190141,de:09190:41436,4453046,869698,47.7493074,11.37238934
5000,Hauptbahnhof Sued,Hauptbahnhof Sued,Muenchen,9162000,de:09162:5000,4467302,826434,48.13927892,11.55920641
5002,Anzing. Laerchenstrasse,Laerchenstrasse,Anzing (Kr EBE),9175111,de:09175:5002,4489195,825595,48.14757442,11.85334773
5006,Poing. Kampenwandstrasse,Kampenwandstrasse,Poing (Kr EBE),9175135,de:09175:5006,4486951,823093,48.17003335,11.82311453
5007,Poing. Rathaus Sued,Rathaus Sued,Poing (Kr EBE),9175135,de:09175:5007,4486507,823157,48.16944847,11.81714725
5008,Poing. Parksiedlung,Parksiedlung,Poing (Kr EBE),9175135,de:09175:5008,4486316,823428,48.16700719,11.81458815
5009,Poing. Stahlgruber,Stahlgruber,Poing (Kr EBE),9175135,de:09175:5009,4484726,823272,48.16837379,11.79320717
5010,An der Schafweide,An der Schafweide,Ebersberg (Oberbay),9175115,de:09175:5010,4498691,829715,48.110613,11.98097413
5011,Poing. Birkenallee,Birkenallee,Poing (Kr EBE),9175135,de:09175:5011,4486352,822994,48.17091105,11.81505813
5012,Poing. Wallbergstrasse,Wallbergstrasse,Poing (Kr EBE),9175135,de:09175:5012,4487071,823302,48.16815621,11.82473424
5013,Neufarn. Muenchener Strasse,Muenchener Strasse,Neufarn (Vaterst.),9175132,de:09175:5013,4486639,825532,48.14809222,11.81899678
5014,Poing. Schwabener Strasse,Schwabener Strasse,Poing (Kr EBE),9175135,de:09175:5014,4486686,822927,48.17152071,11.81954654
5015,Anzing. Tulpenweg,Tulpenweg,Anzing (Kr EBE),9175111,de:09175:5015,4489475,825678,48.14683269,11.8571126
5016,Pliening. Kirche,Kirche,Pliening,9175133,de:09175:5016,4485338,820266,48.19542192,11.80133078
5018,Anzing. Gewerbegebiet Nord,Gewerbegebiet Nord,Anzing (Kr EBE),9175111,de:09175:5018,4488984,824343,48.1588304,11.85047962
5019,Anzing. Erdinger Strasse,Erdinger Strasse,Anzing (Kr EBE),9175111,de:09175:5019,4489241,824409,48.15824126,11.85393577
5026,Poing. Claudiusstrasse,Claudiusstrasse,Poing (Kr EBE),9175135,de:09175:5026,4484777,822689,48.17361809,11.79387187
5299,Fuerstenfeldbruck. Viscardistrasse,Viscardistrasse,Fuerstenfeldbruck,9179121,de:09179:5299,4442832,822633,48.17173016,11.22992915
5320,Gauting. Sonderflughafen Ost,Sonderflughafen Ost,Gauting,9188120,de:09188:5320,4447770,831887,48.08893699,11.29745007
5332,Moorenweis. Brandenberg,Brandenberg,Moorenweis,9179138,de:09179:5332,4433285,827074,48.13086484,11.10228148
5333,Percha. St. Christophorus,St. Christophorus,Percha (Starnberg),9188139,de:09188:5333,4452536,842331,47.99538756,11.36258025
5334,Grasslfing. Josef-Kistler-Weg,Josef-Kistler-Weg,Grasslfing (Olching),9179142,de:09179:5334,4452593,816001,48.23217325,11.36041496
5335,Gilching,Gilching,Gilching,9188121,de:09188:5335,,,,
5336,Hanfeld. Abt-Hoerl-Weg,Abt-Hoerl-Weg,Hanfeld,9188139,de:09188:5336,4449735,839423,48.02132485,11.32471102
5337,Breitbrunn,Breitbrunn,Breitbrunn(Ammersee),9188124,de:09188:5337,,,,
5338,Buch,Buch,Buch am Ammersee,9188126,de:09188:5338,,,,
5339,Starnberg. Friedenskirche,Friedenskirche,Starnberg,9188139,de:09188:5339,4451281,841848,47.99963673,11.34571065
5341,Alling. Weidenlohstrasse,Weidenlohstrasse,Alling (Oberbay),9179113,de:09179:5341,4447968,826328,48.13894375,11.29942905
5342,Starnberg. Waldschmidtstrasse,Waldschmidtstrasse,Starnberg,9188139,de:09188:5342,4450687,840545,48.011309,11.3376016
5343,Bachhausen. Biberkorstrasse,Biberkorstrasse,Bachhausen (Kr STA),9188113,de:09188:5343,4454247,846755,47.9557269,11.38597612
5344,Bachhausen. Frauental,Frauental,Bachhausen (Kr STA),9188113,de:09188:5344,4454813,847426,47.94973272,11.39362429
5345,Hoehenrain. Laerchenweg,Laerchenweg,Hoehenrain (Kr STA),9188113,de:09188:5345,4454737,848651,47.93871073,11.39273583
5346,Hoehenrain. J.-u.-R.-Werner-Platz,J.-u.-R.-Werner-Platz,Hoehenrain (Kr STA),9188113,de:09188:5346,4454829,849527,47.9308392,11.39405909
5347,Berg. Lohacker,Lohacker,Berg (Starnbgr.See),9188113,de:09188:5347,4452121,845789,47.96425867,11.35740566
5348,Hoehenrain. Ehem. Post,Ehem. Post,Hoehenrain (Kr STA),9188113,de:09188:5348,4453943,849265,47.93313231,11.38217495
5349,Seefeld. Schloss,Schloss,Seefeld (Oberbay),9188132,de:09188:5349,4440824,838137,48.03212582,11.20508516
5350,Geisenbrunn,Geisenbrunn,Geisenbrunn,9188121,de:09188:5350,4449715,829820,48.1076816,11.32331295
